,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
23752,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1
23756,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1
23757,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1
23758,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1
23760,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1
23762,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1
23764,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
23766,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
23768,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23769,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23770,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23772,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23773,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23774,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23775,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
23776,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1
23780,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
23784,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1
23788,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1
23789,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1
23790,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1
23791,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1
23792,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23793,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23794,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23796,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23797,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23798,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23799,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
23800,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23801,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23802,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23803,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23804,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23805,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23806,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23807,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
23808,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
23810,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
23812,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1
23814,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1
23816,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1
23818,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1
23820,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
23822,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
23824,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1
23826,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1
23828,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
23830,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
23832,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1
23834,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1
23836,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
23838,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
23840,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1
23842,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1
23844,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1
23848,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
23852,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1
23856,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1
23858,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1
23860,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1
23862,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1
23864,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1
23868,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1
23870,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1
23872,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
23874,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
23876,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1
23880,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1
23884,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1
23888,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
23890,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
23892,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
23894,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
23896,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1
23898,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1
23900,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1
23902,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1
23904,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1
23908,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
23916,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1
23920,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1
23924,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1
23926,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1
23928,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1
23930,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1
23932,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
23933,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
23934,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
23936,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23937,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23938,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23939,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23940,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23941,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23942,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23943,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
23944,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23945,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23946,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23947,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23948,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23949,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23950,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23951,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1
23952,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23953,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23954,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23955,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23956,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23957,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23958,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23959,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1
23960,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23961,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23962,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23963,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23964,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23965,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23966,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23967,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
23968,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23969,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23970,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23971,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23972,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23973,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23974,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23975,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
23976,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23977,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23978,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23980,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23981,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23982,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
23984,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23985,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23986,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23987,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23988,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23989,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23990,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
23992,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23993,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23994,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23995,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23996,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23997,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23998,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
23999,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
24000,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1
24001,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1
24002,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1
24004,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1
24006,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1
24008,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1
24010,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1
24012,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1
24013,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1
24014,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1
24016,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24017,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24018,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24020,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24021,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24022,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
24024,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24025,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24026,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24028,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24029,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24030,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24031,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
24032,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1
24034,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1
24036,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
24038,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
24040,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1
24042,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1
24044,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
24045,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
24046,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
24048,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1
24050,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1
24052,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
24053,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
24054,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
24056,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24057,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24058,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24059,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24060,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24061,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24062,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24063,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
24284,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
24312,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
24316,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
24317,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
24448,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
24450,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
24452,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
24456,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
24460,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
24464,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1
24468,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
24472,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
24476,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
24480,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1
24484,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1
24496,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
24500,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
24504,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1
24508,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
24512,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1
24532,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
24536,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
24540,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
24564,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
24568,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
24572,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
24700,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
24727,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
24796,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
24820,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
24824,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
24828,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
24829,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
24960,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
25084,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
25720,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
25724,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
25725,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
25788,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
25816,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1
25820,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
25836,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
25844,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1
25848,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25849,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25852,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25853,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25854,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25855,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
25980,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
25984,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
26012,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1
26044,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
26076,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
26092,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
26104,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
26108,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
26109,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
26364,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
26620,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
26748,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
26812,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1
26844,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
26860,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
26868,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1
26872,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
26873,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
26876,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
26877,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
26878,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
26879,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
27008,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
27100,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
27124,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1
27128,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
27132,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
27133,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
27388,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
27708,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1
27740,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
27742,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
27752,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1
27756,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
27760,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
27762,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
27764,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1
27766,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1
27768,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27770,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27772,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27773,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27774,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27775,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
27800,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1
27804,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1
27828,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1
27832,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1
27836,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
27837,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
27838,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
27860,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1
27864,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27866,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27868,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27869,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27870,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27871,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
27872,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1
27876,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1
27880,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1
27884,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
27885,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
27886,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
27887,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
27888,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
27890,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
27892,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1
27893,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1
27894,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1
27896,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27897,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27898,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27899,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27900,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27901,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27902,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27903,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
27964,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
27996,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
28012,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
28020,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
28024,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
28028,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
28029,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
28030,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
28032,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
28034,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
28036,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1
28040,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
28044,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1
28048,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
28052,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1
28056,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1
28058,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1
28060,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1
28062,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1
28064,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
28072,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1
28076,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1
28080,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1
28084,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
28088,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1
28092,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
28093,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
28096,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1
28104,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
28108,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
28112,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1
28116,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1
28120,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
28122,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
28124,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
28125,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
28126,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
28128,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1
28132,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1
28136,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1
28140,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
28142,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
28144,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1
28148,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
28150,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
28152,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28153,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28154,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28156,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28157,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28158,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28159,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
28284,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
28408,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
28412,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
